LOCALIDAD_COLEGIO;PG_ICFES;CON_MAT_ICFES;FISICA_ICFES;BIOLOGIA_ICFES;IDIOMA_ICFES;LOCALIDAD;PROMEDIO_UNO;CAR_UNO;NCC_UNO;NCA_UNO;NCP_UNO;NAC_UNO;NAA_UNO;NAP_UNO;EPA_UNO;CREDITOS_DIFERENCIAL;ESTADO_FINAL;NOTA_DIFERENCIAL;VECES_DIFERENCIAL;NOTA_DIBUJO;VECES_DIBUJO;CREDITOS_DIBUJO;NOTA_QUIMICA;VECES_QUIMICA;CREDITOS_QUIMICA;NOTA_CFJC;VECES_CFJC;CREDITOS_CFJC;NOTA_TEXTOS;VECES_TEXTOS;CREDITOS_TEXTOS;NOTA_SEMINARIO;VECES_SEMINARIO;CREDITOS_SEMINARIO;NOTA_EE_UNO;VECES_EE_UNO;CREDITOS_EE_UNO;RENDIMIENTO_DOS;PROMEDIO_DOS
1;347.0;75.0;0.0;70.0;75.0;1;35.46153846153846;0;13;13;0;6;5;1;1;4;9;27.0;1;30.0;1;2;38.0;1;3;43.0;1;1;48.0;1;2;40.0;1;1;0.0;0;2;1;0.0
7;349.0;73.0;0.0;68.0;74.0;18;34.69230769230769;1;17;13;4;6;6;0;1;4;2;31.0;2;30.0;1;2;32.0;1;3;43.0;1;1;43.0;1;2;42.0;1;1;0.0;0;2;2;38.333333333333336
10;356.0;68.0;0.0;80.0;91.0;10;10.692307692307692;0;13;13;0;6;0;6;2;4;9;11.0;1;6.0;1;2;8.0;1;3;13.0;1;1;18.0;1;2;10.0;1;1;0.0;0;2;1;0.0
9;340.0;80.0;0.0;67.0;60.0;20;33.06666666666667;2;21;15;6;7;6;1;1;4;2;29.0;2;30.0;2;2;32.0;1;3;37.0;1;1;32.0;1;2;35.0;1;1;44.0;1;2;2;34.56666666666667
7;348.0;80.0;0.0;66.0;66.0;7;26.076923076923077;1;17;13;4;6;5;1;2;4;1;12.5;2;31.0;1;2;32.0;1;3;34.0;1;1;30.0;1;2;37.0;1;1;0.0;0;2;1;0.0
20;300.0;59.0;0.0;64.0;59.0;20;25.0;3;22;13;9;6;3;3;1;4;13;21.5;2;27.0;2;2;20.0;2;3;34.0;1;1;30.0;1;2;31.0;1;1;0.0;0;2;1;21.857142857142858
18;366.0;71.0;0.0;74.0;100.0;18;29.615384615384617;2;21;13;8;6;4;2;2;4;11;28.5;2;24.0;3;2;30.0;1;3;33.0;1;1;32.0;1;2;36.0;1;1;0.0;0;2;2;32.2
20;347.0;77.0;0.0;68.0;67.0;20;39.15384615384615;0;13;13;0;6;6;0;1;4;2;33.0;1;40.0;1;2;39.0;1;3;42.0;1;1;48.0;1;2;42.0;1;1;0.0;0;2;2;36.333333333333336
9;366.0;76.0;0.0;71.0;77.0;9;26.53846153846154;0;13;13;0;6;3;3;2;4;9;20.0;1;24.0;1;2;25.0;1;3;37.0;1;1;34.0;1;2;37.0;1;1;0.0;0;2;1;0.0
10;361.0;74.0;0.0;75.0;66.0;10;27.5;3;22;13;9;6;3;3;1;4;1;24.5;2;28.5;2;2;23.5;2;3;36.0;1;1;30.0;1;2;36.0;1;1;0.0;0;2;1;26.25
9;359.0;77.0;0.0;71.0;59.0;8;35.4;1;17;15;2;7;7;0;1;4;11;30.0;1;32.0;2;2;32.0;1;3;41.0;1;1;36.0;1;2;46.0;1;1;46.0;1;2;1;28.4
16;451.0;78.0;59.0;62.0;52.0;8;18.21794871794872;6;33;13;20;6;0;6;1;4;11;15.333333333333334;3;15.0;2;2;17.0;3;3;23.0;2;1;22.5;2;2;26.5;2;1;0.0;0;2;1;27.25
8;358.0;68.0;0.0;71.0;81.0;8;36.13333333333333;1;19;15;4;7;7;0;1;4;11;31.0;2;30.0;1;2;30.0;1;3;45.0;1;1;46.0;1;2;39.0;1;1;46.0;1;2;2;33.53333333333333
20;343.0;80.0;0.0;66.0;67.0;20;18.846153846153847;0;13;13;0;6;1;5;2;4;9;12.0;1;24.0;1;2;21.0;1;3;30.0;1;1;19.0;1;2;18.0;1;1;0.0;0;2;1;0.0
14;362.0;75.0;0.0;68.0;70.0;16;40.23076923076923;0;13;13;0;6;6;0;1;4;11;38.0;1;44.0;1;2;43.0;1;3;39.0;1;1;37.0;1;2;41.0;1;1;0.0;0;2;2;38.46666666666667
20;342.0;77.0;0.0;75.0;68.0;5;42.333333333333336;0;15;15;0;7;7;0;1;4;2;40.0;1;38.0;1;2;46.0;1;3;39.0;1;1;42.0;1;2;40.0;1;1;49.0;1;2;2;38.11764705882353
10;354.0;79.0;0.0;70.0;63.0;10;36.3;2;18;15;3;7;6;1;1;4;11;37.0;1;39.0;1;2;41.0;1;3;33.0;1;1;30.5;2;2;27.5;2;1;37.0;1;2;1;28.214285714285715
12;350.0;77.0;0.0;69.0;62.0;12;35.07692307692308;1;17;13;4;6;5;1;1;4;2;27.5;2;43.0;1;2;41.0;1;3;31.0;1;1;32.0;1;2;42.0;1;1;0.0;0;2;2;31.566666666666666
4;348.0;72.0;0.0;72.0;66.0;4;29.97435897435897;1;21;13;8;6;5;1;2;4;11;12.666666666666666;3;33.0;1;2;44.0;1;3;43.0;1;1;31.0;1;2;36.0;1;1;0.0;0;2;1;24.0
8;360.0;72.0;0.0;73.0;64.0;8;27.384615384615383;1;17;13;4;6;5;1;2;4;13;13.0;2;35.0;1;2;32.0;1;3;40.0;1;1;31.0;1;2;36.0;1;1;0.0;0;2;1;9.0
8;382.0;85.0;0.0;74.0;79.0;16;40.23076923076923;0;13;13;0;6;6;0;1;4;9;48.0;1;36.0;1;2;41.0;1;3;34.0;1;1;31.0;1;2;40.0;1;1;0.0;0;2;1;0.0
18;356.0;76.0;0.0;71.0;74.0;10;16.46153846153846;0;13;13;0;6;0;6;2;4;9;15.0;1;9.0;1;2;26.0;1;3;15.0;1;1;12.0;1;2;19.0;1;1;0.0;0;2;1;0.0
10;344.0;74.0;0.0;71.0;65.0;10;33.76923076923077;1;21;13;8;6;5;1;1;4;11;22.0;3;36.0;1;2;46.0;1;3;39.0;1;1;33.0;1;2;36.0;1;1;0.0;0;2;1;23.366666666666667
7;358.0;73.0;0.0;72.0;69.0;7;35.15384615384615;3;20;13;7;6;5;1;1;4;2;31.0;2;38.0;1;2;40.0;1;3;37.0;1;1;38.0;2;2;24.0;2;1;0.0;0;2;1;26.625
20;352.0;83.0;0.0;69.0;61.0;20;25.051282051282048;2;25;13;12;6;4;2;2;4;9;17.333333333333332;3;17.666666666666668;3;2;30.0;1;3;38.0;1;1;30.0;1;2;33.0;1;1;0.0;0;2;1;4.571428571428571
14;351.0;71.0;0.0;69.0;67.0;8;40.76923076923077;0;13;13;0;6;6;0;1;4;11;39.0;1;42.0;1;2;43.0;1;3;39.0;1;1;40.0;1;2;42.0;1;1;0.0;0;2;1;28.4
9;357.0;71.0;0.0;73.0;71.0;9;34.86666666666667;1;16;15;1;7;7;0;1;4;11;30.0;1;33.0;1;2;39.0;1;3;38.0;1;1;33.0;1;2;36.0;2;1;40.0;1;2;2;32.94117647058823
8;352.0;73.0;0.0;69.0;83.0;8;37.93333333333333;0;15;15;0;7;7;0;1;4;2;33.0;1;37.0;1;2;45.0;1;3;37.0;1;1;32.0;1;2;37.0;1;1;45.0;1;2;2;32.8
12;349.0;74.0;0.0;67.0;74.0;11;21.48717948717949;4;31;13;18;6;2;4;1;4;9;17.0;3;30.0;1;2;19.333333333333332;3;3;10.333333333333334;3;1;26.0;2;2;31.0;1;1;0.0;0;2;1;7.5
11;352.0;72.0;0.0;70.0;73.0;11;30.923076923076923;1;21;13;8;6;5;1;1;4;13;21.0;3;30.0;1;2;37.0;1;3;35.0;1;1;36.0;1;2;40.0;1;1;0.0;0;2;1;19.333333333333332
10;352.0;72.0;0.0;71.0;84.0;20;40.06666666666667;0;15;15;0;7;7;0;1;4;11;33.0;1;33.0;1;2;46.0;1;3;39.0;1;1;48.0;1;2;42.0;1;1;44.0;1;2;1;28.205882352941178
9;340.0;72.0;0.0;72.0;70.0;9;38.46666666666667;0;15;15;0;7;7;0;1;4;3;35.0;1;34.0;1;2;44.0;1;3;38.0;1;1;38.0;1;2;45.0;1;1;39.0;1;2;1;27.833333333333332
1;344.0;66.0;0.0;79.0;71.0;11;36.46153846153846;0;13;13;0;6;6;0;1;4;11;31.0;1;30.0;1;2;45.0;1;3;40.0;1;1;36.0;1;2;43.0;1;1;0.0;0;2;1;25.533333333333335
8;350.0;69.0;0.0;70.0;64.0;8;42.666666666666664;0;15;15;0;7;7;0;1;4;2;41.0;1;39.0;1;2;48.0;1;3;38.0;1;1;41.0;1;2;44.0;1;1;45.0;1;2;3;40.35294117647059
8;344.0;72.0;0.0;69.0;71.0;8;35.53333333333333;0;15;15;0;7;7;0;1;4;11;33.0;1;36.0;1;2;43.0;1;3;38.0;1;1;30.0;1;2;36.0;1;1;33.0;1;2;2;32.3
20;340.0;76.0;0.0;69.0;58.0;20;34.266666666666666;1;19;15;4;7;6;1;1;4;11;27.0;2;32.0;1;2;42.0;1;3;38.0;1;1;32.0;1;2;42.0;1;1;36.0;1;2;2;31.264705882352942
10;351.0;73.0;0.0;67.0;76.0;10;36.13333333333333;0;15;15;0;7;7;0;1;4;11;30.0;1;33.0;1;2;43.0;1;3;40.0;1;1;37.0;1;2;37.0;1;1;38.0;1;2;2;34.333333333333336
4;346.0;72.0;0.0;69.0;78.0;4;23.333333333333336;2;25;13;12;6;4;2;2;4;9;10.333333333333334;3;12.0;3;2;36.0;1;3;36.0;1;1;32.0;1;2;30.0;1;1;0.0;0;2;1;15.785714285714286
11;348.0;69.0;0.0;71.0;66.0;11;36.30769230769231;1;21;13;8;6;6;0;1;4;11;30.0;3;33.0;1;2;42.0;1;3;39.0;1;1;39.0;1;2;43.0;1;1;0.0;0;2;2;35.583333333333336
12;351.0;73.0;0.0;66.0;73.0;7;37.53846153846154;0;13;13;0;6;6;0;1;4;11;30.0;1;38.0;1;2;43.0;1;3;40.0;1;1;41.0;1;2;41.0;1;1;0.0;0;2;2;32.93333333333333
9;340.0;73.0;0.0;70.0;75.0;10;44.23076923076923;0;13;13;0;6;6;0;1;4;2;46.0;1;40.0;1;2;46.0;1;3;35.0;1;1;48.0;1;2;42.0;1;1;0.0;0;2;2;35.0
7;342.0;73.0;0.0;71.0;67.0;7;28.23076923076923;2;19;13;6;6;5;1;2;4;13;14.5;2;32.0;2;2;36.0;1;3;32.0;1;1;30.0;1;2;45.0;1;1;0.0;0;2;1;26.833333333333332
1;353.0;72.0;0.0;66.0;60.0;1;8.26923076923077;6;26;13;13;6;0;6;1;4;1;3.0;2;5.5;2;2;14.5;2;3;6.5;2;1;13.0;2;2;8.5;2;1;0.0;0;2;1;2.0
19;342.0;72.0;0.0;73.0;70.0;19;39.333333333333336;0;15;15;0;7;7;0;1;4;12;31.0;1;40.0;1;2;45.0;1;3;40.0;1;1;40.0;1;2;45.0;1;1;43.0;1;2;2;33.46666666666667
1;341.0;67.0;0.0;77.0;71.0;11;37.13333333333333;0;15;15;0;7;7;0;1;4;2;32.0;1;32.0;1;2;44.0;1;3;37.0;1;1;35.0;1;2;44.0;1;1;41.0;1;2;2;32.833333333333336
10;341.0;76.0;0.0;68.0;57.0;18;31.846153846153847;1;21;13;8;6;5;1;1;4;11;24.0;3;32.0;1;2;36.0;1;3;37.0;1;1;33.0;1;2;43.0;1;1;0.0;0;2;2;32.266666666666666
10;353.0;68.0;0.0;71.0;67.0;10;34.02564102564102;1;21;13;8;6;5;1;1;4;3;27.333333333333332;3;34.0;1;2;41.0;1;3;42.0;1;1;31.0;1;2;38.0;1;1;0.0;0;2;1;25.666666666666668
16;335.0;79.0;0.0;62.0;73.0;15;40.46666666666667;2;20;15;5;7;7;0;1;4;2;41.0;2;33.0;1;2;40.0;1;3;36.0;2;1;46.0;1;2;41.0;1;1;44.0;1;2;2;39.5
0;362.0;73.0;0.0;73.0;73.0;8;34.86666666666667;0;15;15;0;7;7;0;1;4;11;34.0;1;31.0;1;2;30.0;1;3;35.0;1;1;40.0;1;2;34.0;1;1;43.0;1;2;2;33.96666666666667
0;339.0;68.0;0.0;67.0;65.0;11;34.333333333333336;0;15;15;0;7;7;0;1;4;11;31.0;1;32.0;1;2;30.0;1;3;37.0;1;1;37.0;1;2;40.0;1;1;43.0;1;2;1;28.7
0;318.0;68.0;0.0;64.0;59.0;20;27.858974358974358;4;26;13;13;6;3;3;1;4;11;28.5;2;20.333333333333332;3;2;24.5;2;3;36.0;1;1;32.5;2;2;33.0;1;1;0.0;0;2;1;25.5625
0;351.0;79.0;0.0;74.0;74.0;8;30.05128205128205;1;21;13;8;6;5;1;1;4;11;23.666666666666668;3;31.0;1;2;34.0;1;3;35.0;1;1;31.0;1;2;35.0;1;1;0.0;0;2;2;33.041666666666664
0;344.0;70.0;0.0;66.0;74.0;9;35.15384615384615;0;13;13;0;6;6;0;1;4;2;36.0;1;31.0;1;2;32.0;1;3;40.0;1;1;40.0;1;2;35.0;1;1;0.0;0;2;2;34.8
0;339.0;72.0;0.0;67.0;73.0;8;29.358974358974358;4;28;13;15;6;2;4;1;4;11;29.5;2;29.333333333333332;3;2;27.333333333333332;3;3;28.0;2;1;31.0;1;2;33.0;1;1;0.0;0;2;1;19.0
0;344.0;71.0;0.0;68.0;75.0;8;31.0;1;16;13;3;6;5;1;1;4;13;32.0;1;30.0;1;2;27.0;2;3;36.0;1;1;32.0;1;2;34.0;1;1;0.0;0;2;1;24.307692307692307
0;340.0;71.0;0.0;69.0;64.0;9;30.46153846153846;2;20;13;7;6;5;1;1;4;11;30.5;2;35.0;1;2;22.0;2;3;33.0;1;1;37.0;1;2;31.0;1;1;0.0;0;2;2;31.625
0;382.0;84.0;0.0;75.0;60.0;20;34.46153846153846;2;20;13;7;6;4;2;1;4;2;29.5;2;32.0;1;2;28.0;2;3;43.0;1;1;48.0;1;2;43.0;1;1;0.0;0;2;1;27.857142857142858
0;346.0;74.0;0.0;73.0;68.0;10;10.076923076923077;0;13;13;0;6;0;6;2;4;1;5.0;1;17.0;1;2;6.0;1;3;24.0;1;1;8.0;1;2;19.0;1;1;0.0;0;2;1;0.0
0;346.0;66.0;0.0;73.0;75.0;20;29.76923076923077;3;22;13;9;6;4;2;1;4;2;24.0;2;31.0;2;2;27.0;2;3;32.0;1;1;39.0;1;2;38.0;1;1;0.0;0;2;2;32.3
0;341.0;71.0;0.0;67.0;65.0;16;36.46666666666667;1;19;15;4;7;7;0;1;4;2;30.5;2;33.0;1;2;31.0;1;3;44.0;1;1;44.0;1;2;42.0;1;1;46.0;1;2;2;38.0
0;340.0;75.0;0.0;67.0;54.0;8;32.0;2;20;13;7;6;4;2;1;4;2;26.0;2;37.0;1;2;24.0;2;3;37.0;1;1;43.0;1;2;43.0;1;1;0.0;0;2;2;35.65384615384615
0;353.0;78.0;0.0;76.0;70.0;8;10.076923076923077;0;13;13;0;6;0;6;2;4;13;5.0;1;13.0;1;2;7.0;1;3;24.0;1;1;14.0;1;2;12.0;1;1;0.0;0;2;1;0.0
0;342.0;69.0;0.0;67.0;68.0;2;30.884615384615383;3;22;13;9;6;4;2;1;4;13;26.0;2;32.5;2;2;27.5;2;3;40.0;1;1;34.0;1;2;42.0;1;1;0.0;0;2;2;34.0
0;347.0;74.0;0.0;68.0;81.0;12;36.6;0;15;15;0;7;7;0;1;4;2;30.0;1;35.0;1;2;33.0;1;3;46.0;1;1;43.0;1;2;42.0;1;1;43.0;1;2;2;37.766666666666666
0;327.0;77.0;0.0;65.0;59.0;3;37.333333333333336;0;15;15;0;7;7;0;1;4;2;31.0;1;42.0;1;2;30.0;1;3;46.0;1;1;41.0;1;2;42.0;1;1;46.0;1;2;2;37.13333333333333
0;346.0;70.0;0.0;68.0;72.0;3;32.5;2;20;13;7;6;5;1;1;4;2;32.0;2;34.0;1;2;23.5;2;3;38.0;1;1;38.0;1;2;42.0;1;1;0.0;0;2;2;35.2
0;335.0;76.0;0.0;63.0;49.0;11;27.53846153846154;3;22;13;9;6;3;3;1;4;2;26.0;2;32.0;1;2;23.0;2;3;36.0;1;1;26.5;2;2;32.0;1;1;0.0;0;2;2;30.4
0;346.0;73.0;0.0;64.0;59.0;20;31.384615384615383;3;22;13;9;6;4;2;1;4;2;23.0;2;30.5;2;2;28.0;2;3;47.0;1;1;42.0;1;2;40.0;1;1;0.0;0;2;2;33.46666666666667
0;348.0;69.0;0.0;64.0;73.0;20;32.46153846153846;1;16;13;3;6;5;1;1;4;11;30.0;1;36.0;1;2;26.0;2;3;38.0;1;1;39.0;1;2;36.0;1;1;0.0;0;2;1;19.115384615384617
0;335.0;74.0;0.0;74.0;55.0;18;28.076923076923077;4;27;13;14;6;2;4;1;4;11;29.5;2;26.0;2;2;21.333333333333332;3;3;37.0;1;1;26.5;2;2;41.0;1;1;0.0;0;2;2;31.5625
0;398.0;63.0;72.0;54.0;48.0;10;37.13333333333333;2;22;15;7;7;6;1;1;4;2;33.5;2;38.0;1;2;29.0;2;3;42.0;1;1;45.0;1;2;40.0;1;1;44.0;1;2;2;37.294117647058826
0;339.0;69.0;0.0;67.0;72.0;20;29.73076923076923;3;22;13;9;6;3;3;1;4;4;26.0;2;28.0;2;2;20.5;2;3;40.0;1;1;42.0;1;2;41.0;1;1;0.0;0;2;2;30.857142857142858
0;330.0;68.0;0.0;69.0;75.0;10;32.23076923076923;1;19;13;6;6;6;0;1;4;11;31.0;1;34.0;1;2;30.333333333333332;3;3;33.0;1;1;35.0;1;2;33.0;1;1;0.0;0;2;1;27.5
0;339.0;70.0;0.0;67.0;74.0;16;20.53846153846154;0;13;13;0;6;1;5;2;4;1;11.0;1;29.0;1;2;18.0;1;3;43.0;1;1;22.0;1;2;24.0;1;1;0.0;0;2;1;0.0
0;340.0;68.0;0.0;71.0;72.0;11;30.807692307692307;2;20;13;7;6;4;2;1;4;13;25.0;2;30.0;1;2;24.5;2;3;44.0;1;1;42.0;1;2;39.0;1;1;0.0;0;2;2;32.8
0;338.0;68.0;0.0;68.0;71.0;14;35.15384615384615;2;20;13;7;6;5;1;1;4;2;34.5;2;32.0;1;2;28.0;2;3;43.0;1;1;44.0;1;2;40.0;1;1;0.0;0;2;2;37.0
0;341.0;74.0;0.0;70.0;79.0;8;33.53333333333333;1;18;15;3;7;6;1;1;4;2;30.0;1;32.0;1;2;25.0;2;3;34.0;1;1;43.0;1;2;40.0;1;1;42.0;1;2;2;34.06666666666667
0;359.0;65.0;0.0;70.0;72.0;11;31.333333333333332;3;27;15;12;7;6;1;1;4;11;30.0;2;31.0;2;2;22.333333333333332;3;3;42.0;1;1;31.0;1;2;41.0;1;1;38.0;1;2;2;32.6
0;364.0;73.0;0.0;73.0;75.0;10;29.923076923076923;2;23;13;10;6;4;2;2;4;11;28.5;2;30.0;1;2;22.333333333333332;3;3;37.0;1;1;35.0;1;2;41.0;1;1;0.0;0;2;2;33.0
0;380.0;84.0;0.0;76.0;66.0;9;32.23076923076923;0;13;13;0;6;5;1;1;4;3;30.0;1;34.0;1;2;30.0;1;3;28.0;1;1;37.0;1;2;39.0;1;1;0.0;0;2;1;0.0
0;349.0;75.0;0.0;62.0;84.0;6;33.06666666666667;2;20;15;5;7;6;1;1;4;2;30.0;1;30.0;2;2;27.0;2;3;37.0;1;1;39.0;1;2;38.0;1;1;41.0;1;2;2;32.53846153846154
0;335.0;73.0;0.0;72.0;65.0;5;31.076923076923077;2;21;13;8;6;4;2;1;4;11;33.0;1;32.0;1;2;27.0;3;3;35.0;1;1;25.5;2;2;41.0;1;1;0.0;0;2;2;36.61538461538461
0;335.0;72.0;0.0;67.0;68.0;10;31.423076923076923;2;20;13;7;6;4;2;1;4;2;26.5;2;32.0;1;2;28.5;2;3;38.0;1;1;37.0;1;2;41.0;1;1;0.0;0;2;2;32.333333333333336
0;344.0;74.0;0.0;66.0;76.0;10;24.0;3;22;13;9;6;3;3;1;4;13;18.0;2;30.0;1;2;22.0;2;3;32.0;1;1;21.0;2;2;40.0;1;1;0.0;0;2;1;21.333333333333332
0;342.0;68.0;0.0;67.0;72.0;6;32.0;2;22;15;7;7;5;2;1;4;2;27.5;2;34.0;1;2;23.0;2;3;37.0;1;1;32.0;1;2;34.0;1;1;49.0;1;2;2;35.666666666666664
0;335.0;70.0;0.0;67.0;75.0;20;34.69230769230769;0;13;13;0;6;6;0;1;4;11;34.0;1;31.0;1;2;38.0;1;3;39.0;1;1;32.0;1;2;36.0;1;1;0.0;0;2;2;32.13333333333333
0;344.0;72.0;0.0;69.0;76.0;10;34.63333333333333;1;18;15;3;7;6;1;1;4;2;30.0;1;31.0;1;2;29.5;2;3;36.0;1;1;45.0;1;2;39.0;1;1;42.0;1;2;2;36.0
0;337.0;69.0;0.0;71.0;59.0;8;30.102564102564102;2;24;13;11;6;4;2;1;4;11;24.333333333333332;3;36.0;1;2;25.0;2;3;35.0;1;1;35.0;1;2;42.0;1;1;0.0;0;2;2;37.916666666666664
0;350.0;72.0;0.0;72.0;58.0;4;31.96153846153846;2;20;13;7;6;4;2;1;4;13;26.0;2;33.0;1;2;24.5;2;3;34.0;1;1;50.0;1;2;38.0;1;1;0.0;0;2;1;26.142857142857142
0;346.0;67.0;0.0;65.0;62.0;6;36.5;2;22;15;7;7;6;1;1;4;2;32.5;2;31.0;1;2;27.5;2;3;41.0;1;1;50.0;1;2;48.0;1;1;42.0;1;2;2;37.25
0;346.0;75.0;0.0;70.0;68.0;20;27.846153846153847;2;27;13;14;6;4;2;2;4;11;17.0;3;31.0;1;2;19.666666666666668;3;3;36.0;1;1;50.0;1;2;37.0;1;1;0.0;0;2;1;22.1
0;339.0;72.0;0.0;68.0;68.0;18;34.0;1;16;13;3;6;5;1;1;4;12;33.0;1;37.0;1;2;22.0;2;3;34.0;1;1;47.0;1;2;42.0;1;1;0.0;0;2;1;17.0
0;355.0;78.0;0.0;67.0;71.0;8;26.076923076923077;0;13;13;0;6;2;4;2;4;1;33.0;1;34.0;1;2;15.0;1;3;23.0;1;1;28.0;1;2;15.0;1;1;0.0;0;2;1;0.0
0;331.0;77.0;0.0;64.0;62.0;20;34.30769230769231;2;20;13;7;6;5;1;1;4;2;30.5;2;30.0;1;2;26.0;2;3;42.0;1;1;50.0;1;2;44.0;1;1;0.0;0;2;2;35.266666666666666
0;339.0;70.0;0.0;67.0;69.0;16;32.76923076923077;2;23;13;10;6;4;2;1;4;11;29.0;2;30.0;1;2;28.333333333333332;3;3;34.0;1;1;43.0;1;2;45.0;1;1;0.0;0;2;3;40.46153846153846
0;329.0;72.0;0.0;72.0;63.0;20;33.30769230769231;2;20;13;7;6;4;2;1;4;2;25.0;2;36.0;1;2;24.0;2;3;40.0;1;1;50.0;1;2;49.0;1;1;0.0;0;2;2;34.65
0;344.0;72.0;0.0;68.0;75.0;4;35.0;1;17;13;4;6;6;0;1;4;2;30.0;2;30.0;1;2;30.0;1;3;39.0;1;1;50.0;1;2;46.0;1;1;0.0;0;2;2;33.13333333333333
0;305.0;65.0;0.0;65.0;61.0;7;33.733333333333334;3;24;15;9;7;5;2;1;4;2;27.0;2;30.5;2;2;23.0;2;3;42.0;1;1;50.0;1;2;34.0;1;1;46.0;1;2;1;26.9375
0;318.0;62.0;0.0;62.0;67.0;19;29.153846153846153;3;25;13;12;6;3;3;1;4;11;24.0;2;28.5;2;2;24.333333333333332;3;3;31.0;1;1;40.0;1;2;42.0;1;1;0.0;0;2;1;23.884615384615383
0;346.0;72.0;0.0;67.0;57.0;11;24.307692307692307;4;23;13;10;6;2;4;1;4;3;18.0;2;26.5;2;2;16.0;2;3;39.0;1;1;43.0;1;2;18.0;2;1;0.0;0;2;1;24.2
0;353.0;75.0;0.0;75.0;74.0;7;34.61538461538461;2;20;13;7;6;5;1;1;4;2;32.0;2;39.0;1;2;28.0;2;3;37.0;1;1;43.0;1;2;37.0;1;1;0.0;0;2;2;37.6
0;343.0;72.0;0.0;66.0;71.0;16;38.2;0;15;15;0;7;7;0;1;4;2;35.0;1;39.0;1;2;30.0;1;3;36.0;1;1;50.0;1;2;45.0;1;1;42.0;1;2;2;39.666666666666664
0;333.0;76.0;0.0;67.0;53.0;10;34.03846153846154;2;20;13;7;6;4;2;1;4;2;29.5;2;32.0;1;2;25.5;2;3;40.0;1;1;50.0;1;2;44.0;1;1;0.0;0;2;2;32.375
0;351.0;67.0;0.0;70.0;76.0;12;34.7;1;18;15;3;7;6;1;1;4;2;30.0;1;30.0;1;2;25.5;2;3;37.0;1;1;50.0;1;2;41.0;1;1;43.0;1;2;2;33.625
0;360.0;73.0;0.0;75.0;66.0;20;32.38461538461539;3;22;13;9;6;3;3;1;4;11;25.0;2;29.0;2;2;27.0;2;3;32.0;1;1;50.0;1;2;50.0;1;1;0.0;0;2;1;21.214285714285715
0;344.0;71.0;0.0;74.0;55.0;10;34.84615384615385;2;20;13;7;6;5;1;1;4;2;31.0;2;33.0;1;2;26.0;2;3;40.0;1;1;50.0;1;2;45.0;1;1;0.0;0;2;2;33.041666666666664
0;345.0;72.0;0.0;67.0;71.0;5;37.06666666666667;0;15;15;0;7;7;0;1;4;2;30.0;1;37.0;1;2;30.0;1;3;40.0;1;1;50.0;1;2;46.0;1;1;43.0;1;2;2;38.06666666666667
0;338.0;70.0;0.0;70.0;73.0;8;29.576923076923077;3;22;13;9;6;4;2;1;4;12;19.5;2;31.0;2;2;24.5;2;3;32.0;1;1;47.0;1;2;45.0;1;1;0.0;0;2;1;23.5
0;344.0;73.0;0.0;73.0;73.0;11;17.846153846153847;0;13;13;0;6;2;4;2;4;1;16.0;1;16.0;1;2;10.0;1;3;37.0;1;1;30.0;1;2;9.0;1;1;0.0;0;2;1;0.0
0;332.0;69.0;0.0;73.0;43.0;11;39.61538461538461;1;16;13;3;6;5;1;1;4;2;45.0;1;38.0;1;2;28.0;2;3;36.0;1;1;50.0;1;2;39.0;1;1;0.0;0;2;2;34.833333333333336
0;344.0;70.0;0.0;66.0;72.0;10;29.17948717948718;3;29;13;16;6;4;2;1;4;11;19.333333333333332;3;32.0;2;2;25.0;3;3;38.0;1;1;40.0;1;2;45.0;1;1;0.0;0;2;2;34.642857142857146
0;281.0;60.0;0.0;60.0;44.0;6;26.0;0;13;13;0;6;3;3;2;4;13;16.0;1;23.0;1;2;18.0;1;3;37.0;1;1;50.0;1;2;37.0;1;1;0.0;0;2;1;0.0
0;348.0;82.0;0.0;67.0;55.0;11;28.76923076923077;2;21;13;8;6;4;2;2;4;11;30.0;1;34.0;1;2;22.0;3;3;37.0;1;1;25.0;2;2;33.0;1;1;0.0;0;2;1;21.09090909090909
0;343.0;70.0;0.0;74.0;76.0;13;33.794871794871796;2;23;13;10;6;4;2;1;4;11;40.0;1;26.666666666666668;3;2;22.333333333333332;3;3;38.0;1;1;40.0;1;2;41.0;1;1;0.0;0;2;1;19.125
0;337.0;75.0;0.0;66.0;58.0;20;17.384615384615387;6;35;13;22;6;0;6;1;4;11;21.5;2;16.666666666666668;3;2;14.333333333333334;3;3;9.333333333333334;3;1;13.0;3;2;28.333333333333332;3;1;0.0;0;2;1;0.0
0;339.0;72.0;0.0;67.0;75.0;2;33.38461538461539;2;23;13;10;6;4;2;1;4;11;26.5;2;31.0;1;2;28.0;3;3;38.0;1;1;50.0;1;2;44.0;1;1;0.0;0;2;2;30.26923076923077
0;366.0;78.0;0.0;71.0;74.0;18;34.06666666666667;1;18;15;3;7;6;1;1;4;13;30.0;1;31.0;1;2;21.0;2;3;41.0;1;1;50.0;1;2;43.0;1;1;41.0;1;2;1;12.076923076923077
0;340.0;71.0;0.0;69.0;71.0;7;32.30769230769231;2;20;13;7;6;4;2;1;4;2;29.5;2;31.0;1;2;26.0;2;3;38.0;1;1;42.0;1;2;40.0;1;1;0.0;0;2;1;29.0
